Title,Image URL,Description
Memento,https://es.web.img3.acsta.net/c_310_420/medias/nmedia/18/70/92/19/20080991.jpg,"Leonard Shelby es un ex agente de seguros que dedica su día a día a investigar la muerte de su mujer, asesinada a manos de una persona a la que Leonard no logra recordar. Mientras intentaba detener al criminal, sufrió un golpe en la cabeza que le dejó inconsciente. Al despertar, su memoria estaba dañada, sufría una extraña e incurable enfermedad que le impedía retener recuerdos a corto plazo. De esta forma, la última imagen que guarda en su cabeza es la de la muerte de su esposa, pues los nuevos recuerdos que acumula en su memoria desaparecen al despertar. A pesar de saber su nombre y todos los detalles de su pasado, ya no puede crear nuevos recuerdos. Para dar con el asesino de su esposa cuenta con la ayuda de una cámara instantánea y varias notas tatuadas por todo su cuerpo."
The Batman,https://es.web.img2.acsta.net/c_310_420/pictures/22/01/27/16/40/2914301.jpg,"Cada noche Bruce Wayne se enmascara en la identidad de Batman para sumergirse en las profundidades de Gotham City. En su lucha contra el crimen únicamente cuenta con el apoyo de Alfred Pennyworth y la ayuda del teniente James Gordon, dentro de una blindada red de corrupción policial. Un nuevo asesino pone la mirada en algunos de los ciudadanos de Gotham creando una serie de sádicas maquinaciones que, mediante un rastro de pistas en forma de rompecabezas, llevarán a Batman por un camino turbulento y despiadado.  En su viaje hacia la venganza, el Caballero Oscuro se topará con Selina Kyle -alias Catwoman-, Oswald Cobblepot -alias El Pingüino-, Carmine Falcone y Edward Nashton -alias Enigma. Entre sombras y luces, Batman deberá forjar alianzas con algunos de ellos para impartir la justicia y acabar con el abuso de poder que tanto asola a la ciudad de Gotham."
Uno de los nuestros,https://es.web.img3.acsta.net/c_310_420/medias/nmedia/18/67/70/14/20077949.jpg,"'Uno de los nuestros es una película basada en el libro de Nicholas Pileggi llamado ""Wiseguy"". Henry Hill, es un aspirante a mafioso que intenta abrirse camino junto a sus amigos, Jimmy Conway y Tommy De Vito, en la difícil jerarquía de la mafia. Para ello deben dar varios golpes, introduciéndose en negocios cada vez más peligrosos. Finalmente Henry termina en el programa de protección de testigos del FBI después de testificar en contra de sus antiguos socios."
Step up (Bailando),https://es.web.img3.acsta.net/c_310_420/pictures/14/03/13/10/11/381575.jpg,"La película se centra en la figura de Tyler Gage, un muchacho que lleva toda la vida en los barrios más problemáticos de la ciudad de Baltimore y no tiene esperanza en salir de ahí. Su vida empieza a cambiar cuando por cometer un delito menor tiene que hacer trabajos para la comunidad en la Escuela de Artes Maryland, una cuestión que sin duda marcará el devenir de los siguientes acontecimientos que se desarrollarán durante la trama. Es aquí donde conoce a Nora, una bailarina profesional que casualmente busca un compañero de baile para una importante prueba, por lo que trata de convencer al protagonista para que se convierta en su nuevo compañero. Viven en mundos opuestos y tendrán que superar esas diferencias juntos para convertirse en una pareja de baile excepcional, sobre todo teniendo en cuenta las aspiraciones que ambos pretenden llegar a conseguir en un futuro no muy lejano."
Puñales por la espalda,https://es.web.img3.acsta.net/c_310_420/pictures/19/10/28/17/07/1703422.jpg,"El renombrado novelista de misterio Harlan Thrombey (Christopher Plummer) invita a su extensa familia disfuncional a su mansión en su 85 cumpleaños con la esperanza de reunirlos a todos. Cuando es encontrado muerto en su mansión, el inquisitivo y cortés detective Benoit Blanc (Daniel Craig) es llamado para investigar. Muy pronto, todos en la familia se vuelven sospechosos."
El secreto de una obsesión,https://es.web.img2.acsta.net/c_310_420/pictures/16/03/03/09/59/015078.jpg,"Año 2002, la historia arranca poco después del ataque terrorista a las Torres Gemelas. Ray (Chiwetel Ejiofor) y Jess (Julia Roberts) son dos investigadores del FBI que trabajan en el departamento de antiterrorismo. Un día descubren un homicidio que cambiará el rumbo de sus vidas: la hija de Jess ha sido brutalmente asesinada. Trece años más tarde de este trágico incidente, todavía no han dado con el asesino. Marcado por la culpa y la obsesión, Ray obtiene una nueva pista sobre el caso, que le lleva a creer a que por fin podrá cerrarlo. Sin embargo no está preparado para las revelaciones de un terrible secreto que descubrirá. Este remake estadounidense de la película argentina El secreto de sus ojos (2009), está dirigido y escrito por Billy Ray (Capitán Phillips, Los juegos del hambre). Sus actores protagonistas son Julia Roberts (Agosto, Larry Crowne, nunca es tarde, La guerra de Charlie Wilson) y Chiwetel Ejiofor (Marte (The Martian), 12 años de esclavitud, American Gangster). Completan el reparto Nicole Kidman (Grace de Mónaco, Margot y la boda), Alfred Molina (Desierto rojo, An Education) y Dean Norris (Remember, Caza al asesino)."
Enemigos públicos,https://es.web.img2.acsta.net/c_310_420/pictures/15/11/03/09/37/090072.jpg,"Adaptación del libro de Brian Burrough Public Enemies: America’s Greatest Crime Wave and the Birth of the FBI, 1933-34 que gira en torno a la figura de John Dillinger (Johnny Depp, Piratas del Caribe), un icónico atracador de bancos de la época que llegó a convertirse en leyenda por sus trucos y su especial habilidad para escapar de la policía. Dillinger se convirtió durante la Gran Depresión en el principal objetivo del director del FBI J. Edgar Hoover (Billy Cudrup, Big Fish) quien encargó a su mejor hombre, Melvin Purvis (Christian Bale, El caballero oscuro), la difícil tarea de atrapar al famoso bandido. Aunque la vida criminal de Dillinger comienza con un pequeño robo en un supermercado, su estancia en la cárcel le pone en contacto con un grupo de presos con quienes consigue escapar de allí y formar una banda especializada en atracar bancos. A pesar de los constantes intentos de la policía, nada parece poder parar a Dillinger y sus chicos que además, gracias a su particular encanto y a su carácter atrevido, han conseguido hacerse con la simpatía de mucha gente."
El sastre de la mafia,https://es.web.img3.acsta.net/c_310_420/pictures/22/04/22/13/23/0204245.jpg,"Filme que sigue los pasos de Leonard, un sastre inglés que solía confeccionar trajes en el mundialmente famoso Savile Row de Londres. Pero después de una tragedia personal, termina en Chicago, trabajando en una pequeña sastrería en una zona peligrosa de la ciudad. Allí teje bonitas prendas para las únicas personas que pueden pagarlas: una familia de peligrosos mafiosos."
El cuervo (The Crow),https://es.web.img3.acsta.net/c_310_420/img/58/76/5876d17bab2f3f9fa6207cda24fdb6ac.jpg,"Thriller sobrenatural de superhéroes y nueva versión de la película de 1994 The Crow que protagonizó el malogrado Brandon Lee, basada en la novela gráfica homónima de James O'Barr. La vida de Eric Draven (Bill Skarsgård) transcurre al lado de Shelly Webster (FKA Twigs), su pareja y su alma gemela de la que está perdidamente enamorado. Pero cuando Eric es testigo de su brutal asesinato, presenciando cómo unos desconocidos la asesinan a ella y también a él, todo dará un vuelco dramático e inesperado.   En un limbo entre la vida y la muerte, Eric regresa de entre los muertos. Ahora tiene un objetivo: cobrarse su sangrienta venganza, porque no va a descansar hasta vengar el asesinato de Shelly. Imbuido de poderes sobrenaturales, Eric puede resistir disparos, ráfagas de escopeta y puñaladas. El antihéroe emprende así un oscuro camino de violencia brutal para vengar la muerte de Shelly a manos de sus misteriosos asesinos. Y cuando los encuentre, va a matar a todos y cada uno de ellos. No es ira lo que siente, es amor, un amor inmortal."
Shottas (Hermanos en el crimen),https://es.web.img3.acsta.net/c_310_420/pictures/14/05/19/09/23/288130.jpg,"Drama urbano situado en las peligrosas calles de Kingston, Jamaica. Biggs y Wayne son dos amigos que han adoptado un estilo de vida para sobrevivir llamado ""shotta"" (término jamaicano para referirse a ""gángster""). Los jóvenes por la vida delictiva, más tarde, emigrarán a Miami. Los coches de lujo y las mujeres hermosas son el día a día en esta nueva ciudad, donde van escalando posiciones en una organización criminal. desde su posición de poder recién adquiridad, los dos shottas tratarán de ejercer el control de Jamaica."
Un golpe con estilo,https://es.web.img2.acsta.net/c_310_420/pictures/17/02/16/17/01/502588.jpg,"Willie (Morgan Freeman), Joe (Michael Caine) y Al (Alan Arkin) son tres amigos jubilados a los que el sistema les ha congelado su plan de pensiones. Desesperados porque no pueden pagar las facturas, están decididos a recuperar su dinero. Los tres ancianos deciden entonces arriesgarlo todo y embarcarse en un temerario plan que consiste en atracar al mismísimo banco que se quedó con su dinero. Remake del thriller Going in Style que dirigió Martin Brest en 1979, esta versión la dirige Zach Braff (Ojalá estuviera aquí, Algo en común) y cuenta con un guión escrito por Theodore Melfi (Figuras ocultas, St. Vincent). Los actores protagonistas son Morgan Freeman (Ben-Hur, Ahora me ves 2), Michael Caine (La juventud, Kingsman: Servicio secreto) y Alan Arkin (Navidades, ¿bien o en familia?, Argo). Completan el reparto Ann-Margret (Un domingo cualquiera), Matt Dillon (Wayward Pines) y Christopher Lloyd (Cyberchase)."
El golpe,https://es.web.img2.acsta.net/c_310_420/pictures/14/03/27/13/16/401621.jpg,"El golpe relata la historia de Henry Gondorff y Johnny Hooker, dos timadores que están decididos a vengar la muerte de un viejo y querido amigo que fue asesinado por un peligroso mafioso, Doyle Lonnegan. Éste asesinó al estafador por robarle una gran cantidad de dinero. Para matarle sin levantar sospechas, Henry y Johnny idean un plan basado en un golpe perfecto. Éstos y otros muchos timadores, amigos de los protagonistas, deciden unirse para vengar la muerte de su compañero a manos de uno de los gánsters más poderoso de toda la ciudad. Dirigida por el americano George Roy Hill (El mundo según Grap), la cinta ha conseguido que sea considerada como un clásico del cine y una de las películas mejor valoradas de todos los tiempos. Protagonizada por dos grandes de la gran pantalla, Paul Newman (Camino a la perdición) y Robert Redford (La conspiración), la película llegó a conseguir siete estatuillas de oro en el año 1974: Mejor Película, Mejor director, Mejor Guión, Mejor Dirección Artística y Mejor Vestuario. Además, obtuvo diez nominaciones más en los Oscar y una nominación en los Globos de Oro del año 1973. Además de los ya mencionados Robert Redford y Paul Newman, el reparto lo completan Robert Shaw, Charles Durning, Ray Waltson, Eileen Brennan, Harold Gould y Dana Elcar, entre otros."
