Title,Image URL,Description
Alice Nevers,https://es.web.img3.acsta.net/c_310_420/pictures/22/02/01/16/07/0696635.jpg,
Penny Dreadful,https://es.web.img2.acsta.net/c_310_420/pictures/14/11/07/12/06/283647.png,
La caza,https://es.web.img3.acsta.net/c_310_420/pictures/14/04/02/13/30/239258.jpg,
Asalto al Banco Central,https://es.web.img3.acsta.net/c_310_420/img/cb/19/cb191aa0725b8926df865990feef5988.jpg,
Will Trent,https://es.web.img2.acsta.net/c_310_420/pictures/22/12/29/11/44/4354163.jpg,
Goliath,https://es.web.img2.acsta.net/c_310_420/pictures/19/10/14/09/45/3048077.jpg,
La ley de Lidia Poët,https://es.web.img3.acsta.net/c_310_420/commons/v9/common/empty/empty_portrait.png,
The Killing,https://es.web.img3.acsta.net/c_310_420/medias/nmedia/18/79/24/88/19681961.jpg,
La Caza. Tramuntana,https://es.web.img3.acsta.net/c_310_420/pictures/21/01/13/09/06/5260845.jpg,
Los misterios de Murdoch,https://es.web.img3.acsta.net/c_310_420/medias/nmedia/18/70/76/78/19110565.jpg,"Los misterios de Murdoch se ambienta en la década de 1890. El inspector de policía William Murdoch utiliza técnicas forenses muy revolucionarias con la época, como pruebas dactilares, lo que le permite resolver casos que otros policías ni se imaginan."
Justified: Ciudad salvaje,https://es.web.img2.acsta.net/c_310_420/pictures/23/05/19/11/15/3857153.jpg,"Justified: City Primeval es una serie secuela de Justified que sigue la historia de Raylan Givens ocho años después de que se fuese de Kentucky y decidiese formar un hogar en Miami, equilibrando su vida como alguacil y padre a tiempo parcial de una niña de 14 años."
Sherlock,https://es.web.img2.acsta.net/c_310_420/pictures/15/11/20/12/35/130260.jpg,
Lupin,https://es.web.img3.acsta.net/c_310_420/pictures/20/12/02/16/26/3665868.jpg,
Alerta cobra,https://es.web.img3.acsta.net/c_310_420/pictures/14/02/07/13/49/101146.jpg,"Esta serie policíaca alemana nos sitúa en la capital tudesca donde Semir Gerkhan (Erdoğan Atalay), como inspector de la brigada de carreteras alemana, combate el crimen y los incidentes que se producen en las autopistas de los alrededores de Berlín."
El Coche fantástico,https://es.web.img3.acsta.net/c_310_420/medias/nmedia/18/35/82/05/18427211.jpg,Serie de televisión de los años 80 que narra las aventuras de Michael Knight y su inteligente e indestructible coche mientras luchan contra la injusticia y los criminales para ayudar y salvar a los inocentes.
